userName,content,score,at
Pengguna Google,Pelayanan bagus,5,2024-09-09 09:32:25
Pengguna Google,hanya utuk ktp. dan gk bisa pilih negara hongkong. coba klo bisa pakai passport lebih baik. kita para tkw bisa pake jg 😑😑,1,2024-09-09 09:25:43
Pengguna Google,susah banget pas vermuknya... udah berkali2 coba tetep gagal mulu woi,1,2024-09-09 09:06:11
Pengguna Google,ini APK.. wah.. gila sih 🔥,5,2024-09-09 09:03:11
Pengguna Google,Good,5,2024-09-09 09:03:09
Pengguna Google,"Aplikasi bagus, mudah di gunakan",5,2024-09-09 09:02:02
Pengguna Google,kenapa ya aplikasi punya saya sering tidak bisa d buka,3,2024-09-09 08:36:48
Pengguna Google,mudah,5,2024-09-09 08:10:21
Pengguna Google,Keren fiturnyaaa,5,2024-09-09 06:10:56
Pengguna Google,Bermasalah autotop upnya,1,2024-09-09 05:25:47
Pengguna Google,Saldo saya kenapa jadi minus padahal sebelum nya masih ada sisa saldo saya,2,2024-09-08 23:54:46
Pengguna Google,Lebih mudah di gunakan Sukses terus BNI,5,2024-09-08 22:52:50
Pengguna Google,Sangat membantu sekali untuk cek saldo kartu debit dan kartu kredit,5,2024-09-08 22:51:25
Pengguna Google,Tidak ada fitur setor atau tarik tanpa kartu! Kalau bisa tambahkan fitur aktifin kartu buat dipakai diluar negeri,4,2024-09-08 21:15:41
Pengguna Google,Terbaik,5,2024-09-08 20:48:00
Pengguna Google,Lebih mudah dan cepat,5,2024-09-08 20:47:11
Pengguna Google,Sjsja,1,2024-09-08 20:42:47
Pengguna Google,Mantap aplikasi nya,5,2024-09-08 20:33:26
Pengguna Google,"Udah keren sih tapi sangat di sayangkan belum ada mobile tunai,, semoga update terbaru ada mobile tunai karna berguna banget kalau mau ngambil ke atm lupa kartu",5,2024-09-08 19:12:14
Pengguna Google,punya saya bisa Qris kurang baik,5,2024-09-08 19:02:29
Pengguna Google,Skrg aplikasi nya gk bisa dibuka 😠 gmn sih ini??????? Knp sih harus verifikasi wajah????kayak org mo pinjol????? Seharusnya dgn KTP SDH konek ke database ducapil mending verifikasi sekali berulang kali😠😠😠😠😠😠,1,2024-09-08 18:19:38
Pengguna Google,Tak selengkap BNI mobile banking. Fitur pembayarannya minim banget,1,2024-09-08 18:18:46
Pengguna Google,Tolong perbaiki lagi sistem scan muka udah berapa kali coba tetap gak bisaaaaaaa,1,2024-09-08 18:02:37
Pengguna Google,"JELEEKK, udah bagus BNI mobile banking aja ngga perlu nambah2 apk ini bikin boros. saya lebih suka BNI mobile banking 1 apk tp bisa menjangkau semua. mobile tunai tidak bisa dan menunya tidak lengkap seperti mobile banking BNI.",1,2024-09-08 17:48:41
Pengguna Google,"Aplikasi kekinian yg modern, simple, nyaman dan aman.",5,2024-09-08 17:30:31
Pengguna Google,Tampilan aplikasi lebih menarik & colourful daripada mobile banking yg lama. Transaksi jadi lebih cepat,5,2024-09-08 17:26:27
Pengguna Google,PembayaraN PGN kok ndak Ada?,3,2024-09-08 16:29:17
Pengguna Google,"Mau login karna sudah ada rekening malah jadi daftar rekening baru, apa tidak ada pilihan untuk daftar dan login... 🤦",3,2024-09-08 15:58:49
Pengguna Google,"Kesel banget tiap mo verifikasi email, kode otp ga langsung dikirim, jadi tiap minta baru salah mulu",3,2024-09-08 15:14:02
Pengguna Google,Wonderful,5,2024-09-08 15:12:35
Pengguna Google,"Kapan nihh ada fitur setor tunainyaa soalnya di bni banking udah ga bisa, ditunggu min😇",5,2024-09-08 14:45:45
Pengguna Google,mamtap,5,2024-09-08 14:02:35
Pengguna Google,"Password salah, terus verifikasi wajah gagal terus, mohon dipermudah, mbanking yg lain gak begitu juga ya",3,2024-09-08 13:06:37
Pengguna Google,Proses cepat,5,2024-09-08 12:43:05
Pengguna Google,Repot bgt pake aplikasi ini...lupa pass harus dr awal.udah bener passwordny dibilang salah.malah mending yang lama.untung belum dihapus,1,2024-09-08 12:32:51
Pengguna Google,Lebih simple dan mudah,5,2024-09-08 12:20:04
Pengguna Google,Mantap👍👍👍👍👍,5,2024-09-08 12:04:41
Pengguna Google,"Akhirnya wondr saya bisa di gunakan kembali,terima kasih wondr atas pelayanannya",5,2024-09-08 11:39:30
Pengguna Google,Fiturnya belom lengkap,5,2024-09-08 11:35:37
Pengguna Google,Mantap,5,2024-09-08 10:41:00
Pengguna Google,"masalah sudah teratasi, makasi bni!",5,2024-09-08 10:08:00
Pengguna Google,Kurang bagus terkadang suka ada kendala.,2,2024-09-08 09:47:07
Pengguna Google,Transaksi menjadi mudah dan cepat,5,2024-09-08 09:04:22
Pengguna Google,Aaamaazing.. keren abis lebih ringkes jadinya,5,2024-09-08 08:27:00
Pengguna Google,"OTP EMAIL SELALU SALAH, PERBAIKI DULU BARU LAUNCHING APLIKASINYA",1,2024-09-08 07:45:30
Pengguna Google,Ok,5,2024-09-08 07:29:55
Pengguna Google,Kode QRIS nya tidak muncul. Selalu keterangan Kadarluarsa. Tidak Muncul Sama Sekali QRIS nya. Bukannya sudah muncul tapi Hilang. Memang tidak muncul sama sekali. Hanya keterangan Kadarluarsa,1,2024-09-08 06:40:40
Pengguna Google,"Registrasi terlalu ruwet, sudah berkali kali tidak bisa, dikarenakan waktu jeda verifikasi wajah singkat. Lebih bagus aplikasi sebelumnya, mudah, singkat, lengkap. Semakin canggih malah bikin repot nasabah. BNI cabang Sumpiuh, CS hanya 1, menunggu lama hanya untuk mendapatkan pelayananan. Tidak memberikan pelayanan dan servis yg terbaik untuk nasabah.",2,2024-09-08 05:59:54
Pengguna Google,"Untuk pembayaran lebih lengkap BNI mobille yg lama, mohon ditambahkan fiturnya kak trims",5,2024-09-08 05:01:19
Pengguna Google,"Fitur ga kengkap , gabisa tarik dan setor tanpa kartu",1,2024-09-08 04:42:04
Pengguna Google,Kapan transaksi cardless tersedia?,5,2024-09-08 01:37:26
Pengguna Google,"Aplikasi nya lebih simpel dan lebih mudah untuk mengecek transaksi, tapi masih belum lengkap ga ada menu buat tarik setor tunai. Mohon dilengkapi kedepannya.",4,2024-09-08 00:06:26
Pengguna Google,Fitur penting malah ga ada,1,2024-09-07 21:22:49
Pengguna Google,"App yang muda banget, all transaksi cepat, keren...",5,2024-09-07 20:57:51
Pengguna Google,"Verif wajah gagal, sejak kapan saya operasi plastik 😂",1,2024-09-07 19:55:45
Pengguna Google,Belom ada pilihan tarik tunai tanpa ATM ya?? 🙃🙃,4,2024-09-07 19:50:58
Pengguna Google,Aplikasi yg gampang digunakan.. 👍👍,5,2024-09-07 19:39:45
Pengguna Google,"Saldo di bawah 200 ribu, gak bsa transaksi 😭 lebih bagus mbaking bni yg lama, nyesel beralih ke wonder 😭",1,2024-09-07 19:39:41
Pengguna Google,Sering tidak konek,3,2024-09-07 17:44:18
Pengguna Google,Ferifikasi wajah sulit banget kenapa yaaa,1,2024-09-07 17:23:22
Pengguna Google,Verivikasi akun email selalu ga bisa aneh,1,2024-09-07 17:02:32
Pengguna Google,"Baru mulai registrasi aja udah susah verifikasi wajah, padahal udah di tempat terang. Udah dicoba berkali-kali dengan saran dari admin tapi tetep ga bisa. Saya pakai aplikasi lama saja kalau begitu. Semoga ada perbaikan kedepan. Awal tahun 2025 saya coba lagi ya. Terima kasih.",1,2024-09-07 16:36:43
Pengguna Google,Lebih suka aplikasi BNI yang ini daripada mbanking lebih berwarna. Tapi kalo bisa diupdate lagi supaya bisa perubahan data rekening di aplikasi tanpa harus ke bank.,4,2024-09-07 15:56:36
Pengguna Google,Dengan wondr menjadikan transaksi lebih mudah dan lebih cepat.,5,2024-09-07 15:21:45
Pengguna Google,"Untuk pembelian paket data 2x lebih mahal dari yang sebelumnya, kenapa bisa gitu ya kak? Pilihannya juga terbatas, untuk saya yang apa2 lebih banyak menggunakan aplikasi m-banking ini terutama pembelian paket data jadi kurang wort it :( untuk yang lainnya sangatt memuaskan sekaliiiiiiiii❤",4,2024-09-07 14:40:25
Pengguna Google,Gak bisa setor tunai tanpa kartu,4,2024-09-07 14:38:07
Pengguna Google,Informasi dan transaski keuangan jadi kelihatan.... jadinya besar pasak dari tiang. Keren aplikasi Wondr ini.... Ditunggu tarik tunai seperti MBanking,5,2024-09-07 14:28:19
Pengguna Google,Bantu dong tidak bisa buka .wondr by BNI.registra ulang tapi ngk bisa,5,2024-09-07 13:51:00
Pengguna Google,Ok,3,2024-09-07 13:23:44
Pengguna Google,Tolong untuk bagian verifikasi wajah di perbaiki,1,2024-09-07 13:07:43
Pengguna Google,Keseringan verifikasi ulang mulu,1,2024-09-07 12:46:14
Pengguna Google,"Wondr by BNI tampilan lebih keren dan banyak fitur"" yang memudahkan kita untuk transaksi. Cocok buat aku",5,2024-09-07 12:31:36
Pengguna Google,Agak kurang suka klo Tf ewalet harus kelipatan 20k klo di bawah itu gabisa,4,2024-09-07 12:23:59
Pengguna Google,Gak bisa setor tunai,1,2024-09-07 12:18:17
Pengguna Google,Aplikasi terbaru yang lebih mudah dalam Transaksi. Smga lebih lengkap fitur-fiturnyaa dan cepat aksesnya 😊😊😊,5,2024-09-07 11:04:48
Pengguna Google,Kok tidak ada mobile tunai. Pakai yang lama aja dulu.,3,2024-09-07 10:32:30
Pengguna Google,"Tampilan menu lebih simple warna background lebih cerah, jd semangat kalau mau transaksi 😍",5,2024-09-07 10:17:38
Pengguna Google,Aplikasinya simpel & mudah dipahami,5,2024-09-07 09:53:09
Pengguna Google,Simpel dan memudahkan,5,2024-09-07 09:52:22
Pengguna Google,Sangat baik dan cepat utkvtransakai,5,2024-09-07 09:44:02
Pengguna Google,Oke,5,2024-09-07 09:35:56
Pengguna Google,"Tampilan menarik, lebih mudah",5,2024-09-07 09:22:20
Pengguna Google,Aplikasi yang sangat bagus modern dan simple namun lengkap..,5,2024-09-07 09:15:44
Pengguna Google,Keren aplikasinya....,5,2024-09-07 08:50:32
Pengguna Google,"Ada sedikit bug.... kalau transaski qris atau ewallet tanpa login, setelah selesai transaksi user gak bisa balik ke interface menu awal hp meski sudah klik tombol back berkali-kali....",5,2024-09-07 08:45:56
Pengguna Google,Tolong segera Update untuk mobile tunai.. tanpa atm ..mau tarik tunai dan setor tunai,5,2024-09-07 08:34:19
Pengguna Google,Aplikasi terbarunya keren dan nyaman,5,2024-09-07 08:00:04
Pengguna Google,Aplikasi lebih simpel dan mudah...,5,2024-09-07 07:31:07
Pengguna Google,"aplikasinya mantab, mudah dan cepat untuk transaksi qris",5,2024-09-07 07:29:04
Pengguna Google,"aplikasi yg bagus, sangat membantu sekali",5,2024-09-07 07:27:28
Pengguna Google,Transaksi keuangan bisa di lakukan di rumah tanpa perlu ke bank atau ATM,5,2024-09-07 07:09:58
Pengguna Google,"2 aplikasi dari BNI memang ok, Wonder dan BNI Mobile Banking, kami pake keduanya untuk traksaksi keuangan, lancar, mantap 👍 Terimakasih 🙏",5,2024-09-07 07:06:23
Pengguna Google,fitur tidak selengkap aplikasi yang lama,3,2024-09-07 06:55:42
Pengguna Google,"Keren dan mudah digunakan,,, mantab wondr BNI",5,2024-09-07 06:52:25
Pengguna Google,"aplikasi jelek jir email salah terus padahal emang gitu,apk rusak kocak",1,2024-09-07 05:10:07
Pengguna Google,"Terlalu banyak eror verifikasi ya,gak ad keamanan ape kek gitu kek eror mulu",3,2024-09-07 04:13:30
Pengguna Google,"Saya isi pulsa 100rb, transaksi gagal tapi saldo saya terpotong, bagaimana ini?",1,2024-09-07 02:28:46
Pengguna Google,"Kemarin sdh sukses login dan berjalan lancar, kenapa sekarang malah ndak bisa dibuka dengan jawaban ADA KENDALA ( coba lagi) tp tetap gagal",2,2024-09-07 00:36:44
Pengguna Google,Terima kasih sudah banyak membantu sukses selalu,5,2024-09-06 23:46:18
Pengguna Google,Wonder kok gak bisa dibuka ya mau login lemot nya lama ini saldo hilang gk ni,5,2024-09-06 23:10:52
Pengguna Google,"Aplikasi Mobile Banking terbaru dari BNI ini sangat bagus, cepat dan lebih mudah penggunaannya serta dg warna yg Fresh. Trims BNI. Jaya Selalu.",5,2024-09-06 22:03:53
Pengguna Google,Oke,5,2024-09-06 21:51:25
Pengguna Google,"Aplikasinya sangat mudah dan cepat aksesnya, kerennn",5,2024-09-06 21:33:17
Pengguna Google,"Instal ulang aplikasi kenapa harus verifikasi ktp, harusnya cukup dengan dengan login atau no pin akun bni mobile yg sudah terdaftar",1,2024-09-06 21:27:17
Pengguna Google,Gimana sih aplikasinya transaksi gagal kok saldonya masih terpotong,1,2024-09-06 21:09:13
Pengguna Google,Tidak bisa mengirimkan otp saat pendaftaran,1,2024-09-06 20:12:53
Pengguna Google,"Bintang 3 dulu aja ya, soalnya mutasi transaksi ga ada kolom saldo, keterangan transaksi juga ga ada, padahal itu penting banget buat saya, akhirnya ya kembali lagi deh ke mobile banking",3,2024-09-06 20:09:03
Pengguna Google,"Sebelum nya punya bni mobile Mau upgrade ke wondr bni,kata nya gak perlu datang ke bang,memang si sebelum nya daftarin punya temen bisa,TPI pas mau daftar akun sendiri malah gak bisa",3,2024-09-06 20:08:05
Pengguna Google,"Simpel, colorful, dan lebih cepat sih kalau dibandingkan mbanking. Mungkin kalau mbanking apk full service dari BNI, cuma kalau kita² yg biasa hanya pake untuk transfer, qris, atau topup ewallet pake Wondr udah jos",5,2024-09-06 19:53:00
Pengguna Google,"Semua yang mudah emang di permudah, terimakasih BNI",5,2024-09-06 19:38:40
Pengguna Google,Bagus sekali,5,2024-09-06 19:34:50
Pengguna Google,Wondr by BNI transaksi lebih mudah dan cepat 👍👍👍👍👍,5,2024-09-06 19:05:51
Pengguna Google,"Tampilan keren , mudah dipahami, lebih praktis",5,2024-09-06 18:38:41
Pengguna Google,Kurang bagus saat saya pakai Aplikasi Wondr ini kok tiba-tiba Pin yg dimasukkan salah padahal sudah benar dan disuruh verifikasi waktu diganti pin eh malah tidak bisa masuk lagi di password login Wondr BNI nya malah verifikasi lagi mutar mutar gitu aja sampe dapat keterangan verifikasi sudah dipakai berulang kali besok coba lagi yaahh,1,2024-09-06 17:20:30
Pengguna Google,Mantapppppppp,5,2024-09-06 17:14:01
Pengguna Google,"Kacau kali ini aplikasi minta verifikasi email , udah di masukin otp dari email masih di bilang salah",1,2024-09-06 17:12:31
Pengguna Google,"Sampah, mau login doang ribet amat wkwk",1,2024-09-06 16:50:34
Pengguna Google,Aplikasi yg gampang bgt dan sangat membantu,5,2024-09-06 16:38:06
Pengguna Google,Mantap bosss,5,2024-09-06 16:33:06
Pengguna Google,transaksi pakai wonder lebih semangat,5,2024-09-06 16:16:08
Pengguna Google,Kenapa jadi tidak bisa setor dan tarik tunai tanpa kartu?,3,2024-09-06 16:14:54
Pengguna Google,Aplikasi bagus,5,2024-09-06 16:00:57
Pengguna Google,Fitir nya kurang lengkap,1,2024-09-06 15:54:24
Pengguna Google,Transaksi lebih mudah dan lengkap,5,2024-09-06 15:47:19
Pengguna Google,Dengan wondr semua jadi mudah,5,2024-09-06 15:37:45
Pengguna Google,"Kalau belum siap dg aplikasi yg baru, napa juga buru"" di launchingkan.... Mohon segera ada perbaikan.... Masih enakan pake BNI MOBILE.....",1,2024-09-06 15:31:05
Pengguna Google,Pinuk,5,2024-09-06 15:30:44
Pengguna Google,Wondr by BNI okee,5,2024-09-06 15:28:34
Pengguna Google,Transaksi sangat mudah dan cepat,5,2024-09-06 15:21:53
Pengguna Google,bagus banget..mantabbbbb,5,2024-09-06 15:12:10
Pengguna Google,Transaksi jadi lebih mudah,5,2024-09-06 14:54:43
Pengguna Google,Apk makin lama makin lemot,2,2024-09-06 14:49:36
Pengguna Google,Lebih simple dan cepat👍👍👍,5,2024-09-06 14:42:01
Pengguna Google,Bagus tampilannya,5,2024-09-06 14:34:30
Pengguna Google,Good job,5,2024-09-06 14:29:06
Pengguna Google,Kesal di suruh Regis ulang padahal udah pernah belanja pake ini.. aplikasi aneh,1,2024-09-06 14:28:07
Pengguna Google,"saya pengguna bank BNI selama -+ 10 tahun.. kayak nya wonder tidak bisa menggantikan peran M-bangking BNI.. Ok wonder lebih cepat dalam pembayaran casslesh dan fitur lebih fress.. tapi soal kelemkapan mutasi bukti tranfer,fitur pendukung pembayaran M-Bangking BNI lebih baik.. seharusnya tidak usah migrasi aplikasi tapi lebih menyempurnakan mbanking yg user frendly itu akan lebih baik.",3,2024-09-06 14:16:42
Pengguna Google,"aplikasinya mudah dan sangat memudahkan, banyak promonya",5,2024-09-06 14:16:32
Pengguna Google,Lebih simpel dan cepat,5,2024-09-06 13:56:23
Pengguna Google,"Tampilan Oke, All Transaksi terposting (debit kredit), lebih cepat, lebih mudah,",5,2024-09-06 13:47:06
Pengguna Google,"User friendly, simple, desain menarik!",5,2024-09-06 13:36:29
Pengguna Google,Wondr bener bener jadiin mauku,5,2024-09-06 13:34:25
Pengguna Google,𝐺𝑜𝑜𝑑 𝐵𝑁𝐼,5,2024-09-06 13:19:27
Pengguna Google,Oke banget,5,2024-09-06 13:12:56
Pengguna Google,Wahh keren... ini lebih mudah dan cepat untk bertransaksi..👍🏻,5,2024-09-06 12:47:51
Pengguna Google,Tampilan lebih simple dan user friendly,5,2024-09-06 12:45:38
Pengguna Google,"Aplikasinya canggih, sangat membantu atur keuangan juga",5,2024-09-06 12:45:16
Pengguna Google,"Sangat memudahkan saya untuk bertransaksi (transfer, bayar tagihan, beli pulsa listrik dll), banyak promonya dan yang paling penting ada perhitungan total debit - kredit selama sebulan. Terima kasih BNI",5,2024-09-06 12:41:42
Pengguna Google,Mudah,5,2024-09-06 12:41:41
Pengguna Google,Sangat Bagus,5,2024-09-06 12:38:58
Pengguna Google,"Aplikasi sangat baik, lebih fresh tampilannya serta fiturnya lengkap",5,2024-09-06 12:30:31
Pengguna Google,"super apps cepat sekali mantap, gajah mangan nanas ganasss",5,2024-09-06 12:13:42
Pengguna Google,Mbanking yg Sangat Rekomended 👍🏿,5,2024-09-06 12:12:42
Pengguna Google,"Aplikasinya lebih mudah dri bni mobile banking,..mantappp",5,2024-09-06 12:10:08
Pengguna Google,"Aplikasinya colorfull, tidak lemot, lebih praktis dipakai.",5,2024-09-06 12:01:39
Pengguna Google,Bagus,5,2024-09-06 11:54:33
Pengguna Google,"Mantab, mudah dlm bertransaksi, anti ribet..joosss pokoke",5,2024-09-06 11:43:38
Pengguna Google,"Aplikasi tidak bagus fitur tidak lengkap seperti aplikasi yang lama , mumet kalo gini pindah ke BCA ajalah",1,2024-09-06 11:38:37
Pengguna Google,Ok,5,2024-09-06 11:26:47
Pengguna Google,Tidak mendukung aplikasi ini untuk memotret wajah terlalu bertele-tele.,2,2024-09-06 11:24:07
Pengguna Google,"Luar biasa, info grafisnya ok",5,2024-09-06 11:22:53
Pengguna Google,aplikasi yang sangat bagus,5,2024-09-06 11:11:29
Pengguna Google,Aplikasinya ngak bagus setiap kali mau di pakai selalu terjadi kesalahan dan harus di hapus dan donlod lagi,1,2024-09-06 11:10:04
Pengguna Google,"Mudah, simpel dan menarik promonya..",5,2024-09-06 11:08:00
Pengguna Google,aplikasinya mudah dan menarik,5,2024-09-06 11:07:14
Pengguna Google,Menunya lebih lengkap dan lebih mudah digunakan,5,2024-09-06 11:06:50
Pengguna Google,Aplikasi jelek padah gw udah punya akun malah di tunjukan ke buat akun gimana sih ini aplikasi sampah,1,2024-09-06 11:02:13
Pengguna Google,wondr cepat dan mudah,5,2024-09-06 10:54:50
Pengguna Google,Sangat bagus,5,2024-09-06 10:46:34
Pengguna Google,Verifikasi email susah bener padahal otp sdh benar masih salah,3,2024-09-06 10:41:46
Pengguna Google,Sangat bagus,5,2024-09-06 10:41:05
Pengguna Google,"Aplikasi yg menarik, eyecatching dan mudah d gunakan...",5,2024-09-06 10:40:53
Pengguna Google,"Aplikasi sangat bagus, transaksi jadi lebih cepat dan simple serta tampilan Colourfull.",5,2024-09-06 10:40:32
Pengguna Google,Aplikasi barunya mantaabb,5,2024-09-06 10:32:44
Pengguna Google,Aplikasinya sangat mudah digunakan,5,2024-09-06 10:30:11
Pengguna Google,sangat mudah digunakan,5,2024-09-06 10:18:32
Pengguna Google,Transaksi lebih mudah dan terperinci,5,2024-09-06 10:17:43
Pengguna Google,Aplikasinya sangat bagus dan mudah untuk transaksi apapun,5,2024-09-06 10:09:17
Pengguna Google,Transaksi lebih mudah,5,2024-09-06 10:09:11
Pengguna Google,Aplikasi mantap 👍👍,5,2024-09-06 10:04:24
Pengguna Google,"wondr jadiin maumu, new experience yang bisa didapat di aplikasi ini..cash in cash out rekening muncul loh..bisa kontrol keuangan bulananmu, transaksi juga mudah banget..yuk jadiin harimu Wondr by BNI.",5,2024-09-06 09:54:14
Pengguna Google,Keren abis ini aplikasi,5,2024-09-06 09:48:12
Pengguna Google,"Tampilannya lucu bgt, menarik, dan bayar-bayar menjadi lebih cepat dan mudah. Thanks wondr",5,2024-09-06 09:48:10
Pengguna Google,"Makin satset, dan tampil an makin wonderfull",5,2024-09-06 09:47:39
Pengguna Google,"Aplikasi wondr by BNI memiliki langkah proses yang lebih singkat dan cepat dibangdingan m-banking. Buka Qris gaperlu login, tampilanya juga kekinian bgtt. Gampang dipakai",5,2024-09-06 09:40:50
Pengguna Google,Sangat simple dan mudah digunakan,5,2024-09-06 09:40:29
Pengguna Google,"Wondr sangat membantu dalam transaksi. . Mudah, cepat dan praktis. . . Wondr by bni jadiin maumu 🥰🥰",5,2024-09-06 09:39:03
Pengguna Google,Good app ever,5,2024-09-06 09:38:18
Pengguna Google,"Warna nya lucu, sekarang lebih mudah untuk bertransaksi cuma pakai pin angka aja. Oke deh pokoknya",5,2024-09-06 09:38:02
Pengguna Google,Tampilan bagus dan lebih cepat,5,2024-09-06 09:37:32
Pengguna Google,Mudah lebih simpel,5,2024-09-06 09:37:16
Pengguna Google,Mudah dan menyenangkan,5,2024-09-06 09:36:56
Pengguna Google,Mantap,5,2024-09-06 09:32:46
Pengguna Google,Keren,5,2024-09-06 09:31:26
Pengguna Google,Aplikasinya sangat bagus dan mempermudah transaksi,5,2024-09-06 09:30:46
Pengguna Google,Bagus mantap lebih mudah,5,2024-09-06 09:30:02
Pengguna Google,Transaksi pakai wondr lebih mudah,5,2024-09-06 09:29:44
Pengguna Google,Semakin mudah buka rekening sendiri,5,2024-09-06 09:26:52
Pengguna Google,"User friendly, eye catching, mudah di gunakan, respon nya cepat, bisa pakai face id. Fiturnya lebih canggih dan menarik.",5,2024-09-06 09:25:54
Pengguna Google,Kerenn bngetttt🤟🏻🤟🏻🤟🏻,5,2024-09-06 09:19:12
Pengguna Google,Transaksi jadi lebih cepat saldo terupdate dgn jelas,5,2024-09-06 09:18:11
Pengguna Google,Dengan menggunakan aplksi Wondr BNI semua transaksi lebih mudah.dan banyak fitur2 yg terbaru. Sukses selalu Bank BNI,5,2024-09-06 09:15:08
Pengguna Google,Bagus dan cepat,5,2024-09-06 09:14:28
Pengguna Google,"The Best, fiturnya lebih menarik dan lebih simpel 🔥🔥",5,2024-09-06 09:09:43
Pengguna Google,Easy to use and very helpfull,5,2024-09-06 09:09:36
Pengguna Google,"Proses transaksi cepet banget., Sangat membantu",5,2024-09-06 09:09:26
Pengguna Google,mengispirasi selalu,5,2024-09-06 09:03:26
Pengguna Google,"Lebih mudah menarik, penuh warnaa jadiin maumu bgt🤩🤩",5,2024-09-06 09:01:09
Pengguna Google,Dengan aplikasi Wonder By BNI...bertransaksi jadiin Maumu ...Mantab,5,2024-09-06 08:59:49
Pengguna Google,mantapppp!!!!!,5,2024-09-06 08:58:11
Pengguna Google,Keren sekali aplikasinya,5,2024-09-06 08:56:52
Pengguna Google,Aplikasi kekinian the best . . Mudah pengaplikasiannya dengan tampilan yang berwarna,5,2024-09-06 08:56:48
Pengguna Google,Pokoknya lebih mantap,5,2024-09-06 08:55:57
Pengguna Google,"Mau tranfer lebih mudah,favorit langsung ada, apalagi bayar pake Qris lebih mudah, pokoke mantap👍",5,2024-09-06 08:53:58
Pengguna Google,Aplikasi yg keren dan sangat memudahkan transaksi,5,2024-09-06 08:52:18
Pengguna Google,mantull..kuerennn,5,2024-09-06 08:51:23
Pengguna Google,"Aplikasinya keren tiap tanggal 25 bunyi sendiri. ""BNI""",5,2024-09-06 08:51:19
Pengguna Google,"Tampilan sangat menarik, kekinian banget dan lebih mudah..terimakasih BNI terbaik",5,2024-09-06 08:49:11
Pengguna Google,Keren fiturnya,5,2024-09-06 08:48:06
Pengguna Google,Ok,5,2024-09-06 08:45:27
Pengguna Google,Terbaik,5,2024-09-06 08:45:26
Pengguna Google,Menunya sangat lengkap dan mudah dalam bertransaksi serta responnya cepat. Terimakasih BNI. Sukses Selalu.,5,2024-09-06 08:44:11
Pengguna Google,Keren dan menarik sekali gaes,5,2024-09-06 08:38:13
Pengguna Google,Bagus+ simpel...,5,2024-09-06 08:35:46
Pengguna Google,Pke wondr BNI lbih mudah,5,2024-09-06 08:26:37
Pengguna Google,Wondr by BNI dapat memberikan advice untuk mengelola keuangan kita,5,2024-09-06 08:26:17
Pengguna Google,Tampilan pada aplikasi sangat menarik. Sangat mudah dalam transaksi. I love wondr BNI.,5,2024-09-06 08:24:06
Pengguna Google,Aplikasinya praktis digunakan,5,2024-09-06 08:15:17
Pengguna Google,"Sudah bagus, simple. Cuma untuk menu kurang lengkap tidak seperti mbanking sebelumnya. Mks...",5,2024-09-06 08:13:40
Pengguna Google,"Wondr adalah Super Apps Financial bagi semua nasabah BNI, access QRIS hanya 1 Step, Dashboard Financial Cash in dan Cash Out yang simple serta Informatif, tambahkan lebih banyak Fitur fiturnya, khususnya Pembayaran PDAM kota Makassar. Sukses BNI, mantap Wondr.",5,2024-09-06 08:12:33
Pengguna Google,Pengalaman Baru yg lebih memudahkan dalam bertransaksi,5,2024-09-06 08:01:15
Pengguna Google,Wonder ok,5,2024-09-06 08:00:50
Pengguna Google,Ok,5,2024-09-06 07:57:50
Pengguna Google,Terlalu susah untuk verifikasi wajah,2,2024-09-06 07:32:15
Pengguna Google,WONDR is wonderful Mobile Banking App.,5,2024-09-06 07:32:14
Pengguna Google,"Kecewa alias Di PHP BNI, sudah apply kartu kredit dan dapat balasan kartu kredit anda telah disetujui, ditunggu tunggu gak nyampe"" setelah ditelpon call center katanya ditolak, saya bingung ya kihat sistem nya sudah disetujui tapi ditolak anehhh yaaaa, kalau memang gak disetujui jangan diberikan informasi disetujui tapi ditolak. Jangan main"" sama data ya...",1,2024-09-06 07:28:55
Pengguna Google,Mantap,4,2024-09-06 07:25:28
Pengguna Google,Mantab,5,2024-09-06 07:21:16
Pengguna Google,Keren fiturnya,5,2024-09-06 06:44:13
Pengguna Google,Eror mulu,1,2024-09-06 06:10:19
Pengguna Google,"Selama saya memakai wondr, apknya lumayan bagus... mohon untuk ditingkatkan kembali...",4,2024-09-06 05:07:22
Pengguna Google,wonder sangat membantu transaksi cashless,5,2024-09-06 04:50:26
Pengguna Google,wondr by bni keren,5,2024-09-06 04:30:11
Pengguna Google,Pembayarn lewat QRIS sangat cepat. Pokoknya Top Markotop 👍,5,2024-09-06 00:32:34
Pengguna Google,"Aplikasi yang kereen dan mudah digunakan, ada fitur baru yang menarik. Tampilan lebih menarik dibanding mobil banking.",5,2024-09-06 00:23:12
Pengguna Google,Wondr keren..bikin terwondr wondr dengan fitur dan promonya...,5,2024-09-06 00:01:23
Pengguna Google,Aplikasinya cepet dan mudah banget lebih friendly,5,2024-09-05 23:59:25
Pengguna Google,Wondr BNI makin keren,5,2024-09-05 23:43:08
Pengguna Google,"Ini aplikasi nambah ribet aja, buruk begini cara mendaftar juga pas verifikasi wajah ribet dan susah bingung dah pokoknya sama BNI ini",1,2024-09-05 23:16:15
Pengguna Google,susah bgt verifikasi wajahnya,3,2024-09-05 22:54:33
Pengguna Google,Mantappp,5,2024-09-05 22:44:09
Pengguna Google,Aplikasi kurang,1,2024-09-05 22:27:06
